,Date,price_bitcoin,open_bitcoin,high_bitcoin,low_bitcoin,vol_bitcoin,Change_bitcoin_%,price_dowjones,open_dowjones,high_dowjones,low_dowjones,vol_dowjones,change_dowjones,price_nasdaq,open_nasdaq,high_nasdaq,low_nasdaq,vol_nasdaq,change_nasdaq,price_sp,open_sp,high_sp,low_sp,change_sp,trend_bitcoins
2047,2015-09-06,239.9,233.7,243.6,234.7,66.27,2.65,16102.38,16371.76,16371.76,16026.61,127.27,1.66,4683.92,4670.35,4712.67,4657.82,378.95,1.05,1921.22,1947.76,1947.76,1911.21,1.53,42.0
2048,2015-09-05,233.7,230.3,235.6,228.3,48.28,1.49,16102.38,16371.76,16371.76,16026.61,127.27,1.66,4683.92,4670.35,4712.67,4657.82,378.95,1.05,1921.22,1947.76,1947.76,1911.21,1.53,42.0
2049,2015-09-04,230.3,226.2,231.1,225.8,61.76,1.79,16102.38,16371.76,16371.76,16026.61,127.27,1.66,4683.92,4670.35,4712.67,4657.82,378.95,1.05,1921.22,1947.76,1947.76,1911.21,1.53,42.0
2050,2015-09-03,226.2,228.6,229.6,225.4,54.15,1.06,16374.76,16364.34,16550.07,16317.31,109.73,0.14,4733.5,4763.1,4800.19,4721.91,434.44,0.35,1951.13,1950.79,1975.01,1944.72,0.12,42.0
2051,2015-09-02,228.6,227.2,230.6,225.6,58.77,0.64,16351.38,16058.35,16352.58,16058.35,133.48,1.82,4749.98,4704.42,4749.98,4659.41,472.71,2.46,1948.86,1916.52,1948.91,1916.52,1.83,42.0
2052,2015-09-01,227.2,229.5,231.4,225.8,66.54,1.0,16058.35,16528.03,16528.03,15979.95,171.39,2.84,4636.1,4673.61,4722.13,4614.91,582.68,2.94,1913.85,1970.09,1970.09,1903.07,2.96,42.0
2053,2015-08-31,229.5,228.4,231.8,224.2,54.51,0.47,16528.03,16632.02,16632.02,16444.05,141.44,0.69,4776.51,4798.68,4824.61,4763.42,498.17,1.07,1972.18,1986.73,1986.73,1965.98,0.84,42.0
2054,2015-08-30,228.4,228.5,232.3,225.4,39.81,0.04,16643.01,16649.42,16669.97,16535.18,131.79,0.07,4828.32,4792.11,4836.78,4788.38,509.59,0.32,1988.87,1986.06,1993.48,1975.19,0.06,42.0
2055,2015-08-29,228.5,231.6,233.1,226.4,43.74,1.36,16643.01,16649.42,16669.97,16535.18,131.79,0.07,4828.32,4792.11,4836.78,4788.38,509.59,0.32,1988.87,1986.06,1993.48,1975.19,0.06,42.0
2056,2015-08-28,231.6,222.7,234.8,219.6,90.66,4.0,16643.01,16649.42,16669.97,16535.18,131.79,0.07,4828.32,4792.11,4836.78,4788.38,509.59,0.32,1988.87,1986.06,1993.48,1975.19,0.06,42.0
2057,2015-08-27,222.7,225.0,228.4,222.0,60.25,1.0,16654.77,16285.51,16666.69,16285.51,171.98,2.27,4812.71,4761.05,4818.71,4721.79,590.55,2.45,1987.66,1942.77,1989.6,1942.77,2.43,42.0
2058,2015-08-26,225.0,220.5,230.7,218.8,92.81,2.02,16285.51,15676.26,16303.75,15676.26,208.42,3.95,4697.54,4633.51,4703.97,4530.03,633.1,4.24,1940.51,1872.75,1943.09,1872.75,3.9,42.0
2059,2015-08-25,220.5,211.4,226.6,196.3,190.79,4.29,15666.44,15882.27,16312.94,15651.24,213.22,1.29,4506.49,4687.27,4689.54,4506.1,657.53,0.44,1867.61,1898.08,1948.04,1867.08,1.35,42.0
2060,2015-08-24,211.4,226.8,228.4,207.8,196.7,6.76,15871.35,16459.75,16459.75,15370.33,293.92,3.57,4526.25,4351.61,4694.9,4292.14,926.38,3.82,1893.21,1965.15,1965.15,1867.01,3.94,42.0
2061,2015-08-23,226.8,229.5,232.7,224.3,48.84,1.22,16459.75,16990.69,16990.69,16459.55,225.17,3.12,4706.04,4801.04,4856.75,4706.04,716.26,3.52,1970.89,2034.08,2034.08,1970.89,3.19,42.0
2062,2015-08-22,229.5,232.4,235.1,221.0,74.21,1.23,16459.75,16990.69,16990.69,16459.55,225.17,3.12,4706.04,4801.04,4856.75,4706.04,716.26,3.52,1970.89,2034.08,2034.08,1970.89,3.19,42.0
2063,2015-08-21,232.4,234.7,236.3,230.5,57.65,0.96,16459.75,16990.69,16990.69,16459.55,225.17,3.12,4706.04,4801.04,4856.75,4706.04,716.26,3.52,1970.89,2034.08,2034.08,1970.89,3.19,42.0
2064,2015-08-20,234.7,226.0,238.0,225.5,90.98,3.83,16990.69,17345.32,17345.32,16990.69,128.54,2.06,4877.49,4973.49,4986.51,4877.49,477.7,2.82,2035.73,2076.61,2076.61,2035.73,2.11,42.0
2065,2015-08-19,226.0,246.7,247.9,214.3,245.82,8.4,17348.73,17508.74,17517.19,17282.42,104.72,0.93,5019.05,5039.03,5060.93,4992.85,399.25,0.8,2079.61,2095.69,2096.17,2070.53,0.83,42.0
2066,2015-08-18,246.7,257.1,257.5,245.7,94.5,4.05,17511.34,17537.3,17568.4,17486.42,79.9,0.19,5059.35,5082.18,5085.14,5054.97,347.37,0.64,2096.92,2101.99,2103.47,2094.14,0.26,42.0
2067,2015-08-17,257.1,257.1,259.9,252.9,47.88,0.0,17545.18,17472.66,17551.4,17341.72,73.38,0.39,5091.7,5032.34,5092.69,5022.42,360.39,0.86,2102.44,2089.7,2102.87,2079.3,0.52,42.0
2068,2015-08-16,257.1,260.5,261.9,254.6,69.04,1.31,17477.4,17410.12,17492.9,17394.06,82.12,0.4,5048.23,5025.92,5051.89,5012.61,343.63,0.29,2091.54,2083.15,2092.45,2080.61,0.39,42.0
2069,2015-08-15,260.5,265.0,266.5,259.4,38.91,1.7,17477.4,17410.12,17492.9,17394.06,82.12,0.4,5048.23,5025.92,5051.89,5012.61,343.63,0.29,2091.54,2083.15,2092.45,2080.61,0.39,42.0
2070,2015-08-14,265.0,263.4,267.2,260.2,52.33,0.6,17477.4,17410.12,17492.9,17394.06,82.12,0.4,5048.23,5025.92,5051.89,5012.61,343.63,0.29,2091.54,2083.15,2092.45,2080.61,0.39,42.0
2071,2015-08-13,263.4,267.7,268.4,261.3,56.49,1.58,17408.25,17401.64,17481.78,17341.34,88.55,0.03,5033.56,5050.94,5071.46,5029.61,376.05,0.21,2083.39,2086.19,2092.93,2078.26,0.13,42.0
2072,2015-08-12,267.7,269.0,271.5,263.7,56.73,0.51,17402.51,17382.93,17423.9,17125.81,120.4,0.0,5044.39,4994.52,5055.75,4945.79,474.1,0.15,2086.05,2081.1,2089.06,2052.09,0.1,42.0
2073,2015-08-11,269.0,263.3,269.9,261.4,51.36,2.18,17402.84,17593.59,17593.59,17352.63,103.01,1.21,5036.79,5069.16,5089.33,5013.44,451.2,1.27,2084.07,2102.66,2102.66,2076.49,0.96,42.0
2074,2015-08-10,263.3,263.9,266.6,260.5,48.57,0.22,17615.17,17375.18,17629.13,17375.18,92.43,1.39,5101.8,5081.72,5112.47,5081.11,435.82,1.16,2104.18,2080.98,2105.35,2080.98,1.28,42.0
2075,2015-08-09,263.9,258.6,266.8,258.6,57.48,2.04,17373.38,17414.94,17414.94,17279.08,81.8,0.27,5043.54,5043.97,5055.56,5006.15,465.43,0.26,2077.57,2082.61,2082.61,2067.91,0.29,42.0
2076,2015-08-08,258.6,277.9,278.9,257.4,82.54,6.94,17373.38,17414.94,17414.94,17279.08,81.8,0.27,5043.54,5043.97,5055.56,5006.15,465.43,0.26,2077.57,2082.61,2082.61,2067.91,0.29,42.0
2077,2015-08-07,277.9,278.0,279.6,274.3,42.81,0.04,17373.38,17414.94,17414.94,17279.08,81.8,0.27,5043.54,5043.97,5055.56,5006.15,465.43,0.26,2077.57,2082.61,2082.61,2067.91,0.29,42.0
2078,2015-08-06,278.0,281.7,282.0,276.5,33.26,1.32,17419.75,17542.61,17572.04,17362.86,96.17,0.69,5056.44,5146.62,5149.93,5035.41,511.22,1.62,2083.56,2100.75,2103.32,2075.53,0.78,42.0
2079,2015-08-05,281.7,284.3,285.5,280.5,38.29,0.91,17540.47,17555.24,17661.37,17492.9,102.45,0.06,5139.94,5132.77,5175.26,5131.86,452.96,0.67,2099.84,2095.27,2112.66,2095.27,0.31,42.0
2080,2015-08-04,284.3,281.6,285.7,279.6,44.84,0.97,17550.69,17596.93,17635.78,17505.5,99.06,0.27,5105.55,5110.96,5125.9,5092.46,419.37,0.19,2093.32,2097.68,2102.51,2088.6,0.22,42.0
2081,2015-08-03,281.6,281.4,285.0,278.9,45.89,0.08,17598.2,17696.74,17704.76,17496.61,87.88,0.52,5115.38,5134.34,5143.08,5082.32,411.24,0.25,2098.04,2104.49,2105.7,2087.31,0.28,42.0
2082,2015-08-02,281.4,280.5,282.5,275.9,35.67,0.32,17689.86,17755.87,17783.59,17671.59,106.12,0.32,5128.28,5148.18,5155.02,5122.37,517.9,0.01,2103.84,2111.6,2114.24,2102.07,0.23,42.0
2083,2015-08-01,280.5,283.7,284.5,276.3,39.43,1.15,17689.86,17755.87,17783.59,17671.59,106.12,0.32,5128.28,5148.18,5155.02,5122.37,517.9,0.01,2103.84,2111.6,2114.24,2102.07,0.23,42.0
2084,2015-07-31,283.7,287.0,288.7,280.8,49.21,1.15,17689.86,17755.87,17783.59,17671.59,106.12,0.32,5128.28,5148.18,5155.02,5122.37,517.9,0.01,2103.84,2111.6,2114.24,2102.07,0.23,42.0
2085,2015-07-30,287.0,288.4,289.9,284.9,44.79,0.47,17745.98,17743.24,17761.25,17640.85,76.65,0.03,5128.78,5100.3,5135.65,5070.62,432.34,0.33,2108.63,2106.78,2110.48,2094.97,0.0,42.0
2086,2015-07-29,288.4,293.7,294.7,286.9,50.67,1.81,17751.39,17631.4,17776.78,17629.2,93.14,0.69,5111.73,5097.86,5117.84,5080.04,443.58,0.44,2108.57,2094.7,2110.6,2094.08,0.73,42.0
2087,2015-07-28,293.7,293.0,296.7,291.7,49.07,0.24,17630.27,17449.81,17650.07,17449.81,103.45,1.09,5089.21,5063.44,5097.69,5025.61,475.08,0.98,2093.25,2070.75,2095.6,2069.09,1.24,42.0
2088,2015-07-27,293.0,291.8,295.8,285.4,69.71,0.42,17440.59,17561.78,17561.78,17399.17,117.86,0.73,5039.78,5055.92,5072.88,5032.69,452.92,0.96,2067.64,2078.19,2078.19,2063.52,0.58,42.0
2089,2015-07-26,291.8,288.7,293.3,286.8,30.99,1.05,17568.53,17731.05,17756.54,17553.73,103.47,0.92,5088.63,5166.91,5167.54,5084.51,474.84,1.12,2079.65,2102.24,2106.01,2077.09,1.07,42.0
2090,2015-07-25,288.7,288.4,291.2,284.7,41.65,0.13,17568.53,17731.05,17756.54,17553.73,103.47,0.92,5088.63,5166.91,5167.54,5084.51,474.84,1.12,2079.65,2102.24,2106.01,2077.09,1.07,42.0
2091,2015-07-24,288.4,275.5,289.8,274.3,74.36,4.66,17568.53,17731.05,17756.54,17553.73,103.47,0.92,5088.63,5166.91,5167.54,5084.51,474.84,1.12,2079.65,2102.24,2106.01,2077.09,1.07,42.0
2092,2015-07-23,275.5,276.5,277.9,274.5,35.66,0.34,17731.92,17853.78,17860.95,17705.03,88.6,0.67,5146.41,5180.33,5197.0,5137.64,439.5,0.49,2102.15,2114.16,2116.87,2098.63,0.57,42.0
2093,2015-07-22,276.5,275.1,277.4,273.1,41.97,0.5,17851.04,17918.35,17919.35,17807.41,112.37,0.38,5171.77,5146.03,5184.74,5145.78,444.46,0.7,2114.15,2118.21,2118.51,2110.0,0.24,42.0
2094,2015-07-21,275.1,277.7,281.0,274.2,49.05,0.93,17919.29,18096.67,18096.67,17868.34,100.17,1.0,5208.12,5219.2,5229.0,5196.3,398.16,0.21,2119.21,2127.55,2128.49,2115.4,0.43,42.0
2095,2015-07-20,277.7,273.2,278.9,271.8,46.6,1.65,18100.41,18085.91,18137.12,18064.5,75.06,0.08,5218.86,5223.18,5231.94,5201.49,390.35,0.17,2128.28,2126.85,2132.82,2123.65,0.08,42.0
2096,2015-07-19,273.2,274.0,277.1,271.9,30.2,0.32,18086.45,18117.58,18121.12,18032.06,106.51,0.19,5210.14,5196.11,5210.16,5183.23,443.21,0.91,2126.64,2126.8,2128.91,2119.88,0.11,42.0
2097,2015-07-18,274.0,279.6,282.5,243.2,55.34,1.99,18086.45,18117.58,18121.12,18032.06,106.51,0.19,5210.14,5196.11,5210.16,5183.23,443.21,0.91,2126.64,2126.8,2128.91,2119.88,0.11,42.0
2098,2015-07-17,279.6,276.6,280.8,271.2,62.12,1.1,18086.45,18117.58,18121.12,18032.06,106.51,0.19,5210.14,5196.11,5210.16,5183.23,443.21,0.91,2126.64,2126.8,2128.91,2119.88,0.11,42.0
2099,2015-07-16,276.6,283.4,290.8,273.3,121.32,2.41,18120.25,18078.16,18131.61,18065.33,85.03,0.39,5163.18,5138.18,5163.18,5128.56,382.62,1.26,2124.29,2110.55,2124.42,2110.55,0.8,42.0
2100,2015-07-15,283.4,287.0,292.9,283.2,59.58,1.23,18050.17,18053.38,18090.39,18010.15,80.46,0.02,5098.94,5111.11,5125.32,5088.12,384.2,0.12,2107.4,2109.01,2114.14,2102.49,0.07,42.0
2101,2015-07-14,287.0,290.4,297.0,285.2,60.62,1.17,18053.58,17974.61,18072.82,17956.17,76.74,0.42,5104.89,5077.12,5116.52,5075.12,386.79,0.66,2108.95,2099.72,2111.98,2098.18,0.45,42.0
2102,2015-07-13,290.4,310.4,310.9,276.9,146.85,6.47,17977.68,17787.27,17987.57,17787.27,86.38,1.22,5071.51,5037.27,5074.81,5036.68,383.98,1.48,2099.6,2080.03,2100.67,2080.03,1.11,42.0
2103,2015-07-12,310.4,292.0,315.9,291.3,120.7,6.33,17760.41,17561.12,17797.49,17561.12,85.8,1.21,4997.7,4981.24,5008.05,4966.51,369.46,1.53,2076.62,2052.74,2081.31,2052.74,1.23,42.0
2104,2015-07-11,292.0,283.6,298.8,282.3,46.49,2.94,17760.41,17561.12,17797.49,17561.12,85.8,1.21,4997.7,4981.24,5008.05,4966.51,369.46,1.53,2076.62,2052.74,2081.31,2052.74,1.23,42.0
2105,2015-07-10,283.6,269.1,297.9,266.9,117.17,5.38,17760.41,17561.12,17797.49,17561.12,85.8,1.21,4997.7,4981.24,5008.05,4966.51,369.46,1.53,2076.62,2052.74,2081.31,2052.74,1.23,42.0
2106,2015-07-09,269.1,268.6,272.3,265.1,48.39,0.19,17548.62,17530.38,17764.85,17530.38,100.52,0.19,4922.4,4976.15,4982.19,4920.4,424.41,0.26,2051.31,2049.73,2074.28,2049.73,0.23,42.0
2107,2015-07-08,268.6,266.2,273.6,263.2,45.29,0.91,17515.42,17759.01,17759.01,17496.22,69.83,1.47,4909.76,4953.98,4965.45,4901.51,450.17,1.75,2046.68,2077.66,2077.66,2044.66,1.67,42.0
2108,2015-07-07,266.2,269.1,271.3,263.2,41.61,1.07,17776.91,17684.92,17793.45,17465.68,105.84,0.53,4997.46,4993.76,5001.99,4902.21,495.44,0.11,2081.34,2069.52,2083.74,2044.02,0.61,42.0
2109,2015-07-06,269.1,270.1,277.5,266.5,90.58,0.39,17683.58,17728.08,17734.36,17564.36,90.13,0.26,4991.94,4963.8,5020.71,4960.93,489.03,0.34,2068.76,2073.95,2078.61,2058.4,0.39,42.0
2110,2015-07-05,270.1,260.5,274.1,257.6,48.45,3.68,17730.11,17763.32,17825.49,17687.52,83.1,0.16,5009.21,5024.3,5027.47,4990.74,357.11,0.08,2076.78,2078.03,2085.06,2071.02,0.03,42.0
2111,2015-07-04,260.5,255.4,261.1,253.4,32.95,2.02,17730.11,17763.32,17825.49,17687.52,83.1,0.16,5009.21,5024.3,5027.47,4990.74,357.11,0.08,2076.78,2078.03,2085.06,2071.02,0.03,42.0
2112,2015-07-03,255.4,254.9,256.7,252.4,36.58,0.2,17730.11,17763.32,17825.49,17687.52,83.1,0.16,5009.21,5024.3,5027.47,4990.74,357.11,0.08,2076.78,2078.03,2085.06,2071.02,0.03,42.0
2113,2015-07-02,254.9,257.6,261.3,253.1,45.01,1.06,17730.11,17763.32,17825.49,17687.52,83.1,0.16,5009.21,5024.3,5027.47,4990.74,357.11,0.08,2076.78,2078.03,2085.06,2071.02,0.03,42.0
2114,2015-07-01,257.6,264.1,265.0,254.4,66.94,2.46,17757.91,17638.12,17801.83,17638.12,87.01,0.79,5013.12,5029.05,5038.55,4994.47,425.75,0.53,2077.42,2067.0,2082.78,2067.0,0.69,42.0
2115,2015-06-30,264.1,257.0,268.7,255.4,116.53,2.78,17619.51,17599.96,17714.66,17576.5,126.46,0.13,4986.87,5000.15,5008.76,4968.26,536.57,0.57,2063.11,2061.19,2074.28,2056.32,0.27,42.0
2116,2015-06-29,257.0,248.9,257.5,248.0,92.64,3.25,17596.35,17936.74,17936.74,17590.55,116.34,1.95,4958.47,5021.21,5051.01,4956.23,490.09,2.4,2057.64,2098.63,2098.63,2056.64,2.09,42.0
2117,2015-06-28,248.9,250.7,251.6,246.6,39.89,0.74,17946.68,17892.03,18013.15,17892.03,158.12,0.31,5080.51,5113.26,5121.47,5060.82,1.25,0.62,2101.49,2102.62,2108.92,2095.38,0.04,42.0
2118,2015-06-27,250.7,242.9,251.6,241.8,54.7,3.2,17946.68,17892.03,18013.15,17892.03,158.12,0.31,5080.51,5113.26,5121.47,5060.82,1.25,0.62,2101.49,2102.62,2108.92,2095.38,0.04,42.0
2119,2015-06-26,242.9,242.6,243.5,240.1,37.62,0.16,17946.68,17892.03,18013.15,17892.03,158.12,0.31,5080.51,5113.26,5121.47,5060.82,1.25,0.62,2101.49,2102.62,2108.92,2095.38,0.04,42.0
2120,2015-06-25,242.6,240.6,243.6,239.3,40.36,0.83,17890.36,17977.11,18036.1,17890.36,78.99,0.42,5112.19,5139.48,5141.71,5102.16,404.12,0.2,2102.31,2109.96,2116.04,2101.78,0.3,42.0
2121,2015-06-24,240.6,243.8,244.5,239.1,47.11,1.31,17966.07,18139.1,18139.1,17966.07,104.98,0.98,5122.41,5151.38,5164.36,5121.64,396.72,0.73,2108.58,2123.65,2125.1,2108.58,0.74,42.0
2122,2015-06-23,243.8,247.5,247.7,242.3,38.43,1.5,18144.07,18121.78,18188.81,18108.1,75.97,0.13,5160.1,5161.68,5163.41,5139.33,363.88,0.12,2124.2,2123.16,2128.03,2119.89,0.06,42.0
2123,2015-06-22,247.5,244.1,248.6,243.2,47.59,1.38,18119.78,18027.63,18181.67,18027.63,77.78,0.58,5153.97,5147.87,5162.13,5142.78,392.19,0.72,2122.85,2112.5,2129.87,2112.5,0.61,42.0
2124,2015-06-21,244.1,245.0,246.0,240.9,25.15,0.36,18015.95,18116.24,18117.71,18010.58,258.3,0.55,5117.0,5139.77,5140.17,5113.94,994.33,0.31,2109.99,2121.06,2121.64,2109.45,0.53,42.0
2125,2015-06-20,245.0,244.1,246.6,238.7,51.28,0.35,18015.95,18116.24,18117.71,18010.58,258.3,0.55,5117.0,5139.77,5140.17,5113.94,994.33,0.31,2109.99,2121.06,2121.64,2109.45,0.53,42.0
2126,2015-06-19,244.1,248.4,250.8,243.6,84.7,1.73,18015.95,18116.24,18117.71,18010.58,258.3,0.55,5117.0,5139.77,5140.17,5113.94,994.33,0.31,2109.99,2121.06,2121.64,2109.45,0.53,42.0
2127,2015-06-18,248.4,247.4,251.9,242.5,78.14,0.43,18115.84,17944.61,18174.73,17944.61,94.46,1.0,5132.95,5082.06,5143.32,5082.03,434.52,1.34,2121.24,2101.58,2126.65,2101.58,0.99,42.0
2128,2015-06-17,247.4,249.8,258.5,245.1,121.62,0.98,17935.74,17909.58,17998.0,17839.65,92.41,0.17,5064.88,5067.68,5080.11,5042.25,394.12,0.18,2100.44,2097.4,2106.79,2088.86,0.2,42.0
2129,2015-06-16,249.8,237.0,254.1,235.7,122.47,5.41,17904.48,17787.43,17919.62,17774.12,77.51,0.64,5055.55,5023.58,5063.06,5022.56,373.64,0.51,2096.29,2084.26,2097.4,2082.1,0.57,42.0
2130,2015-06-15,237.0,233.8,238.6,233.3,63.47,1.39,17791.17,17890.76,17890.76,17698.42,91.92,0.6,5029.97,5011.79,5035.37,4985.94,429.32,0.42,2084.43,2091.34,2091.34,2072.49,0.46,42.0
2131,2015-06-14,233.8,232.5,235.5,232.1,32.9,0.55,17898.84,18035.83,18035.83,17857.07,83.76,0.78,5051.1,5060.24,5067.96,5043.24,348.82,0.62,2094.11,2107.43,2107.43,2091.33,0.7,42.0
2132,2015-06-13,232.5,230.5,233.1,229.0,38.01,0.88,17898.84,18035.83,18035.83,17857.07,83.76,0.78,5051.1,5060.24,5067.96,5043.24,348.82,0.62,2094.11,2107.43,2107.43,2091.33,0.7,42.0
2133,2015-06-12,230.5,229.9,231.6,229.3,40.75,0.25,17898.84,18035.83,18035.83,17857.07,83.76,0.78,5051.1,5060.24,5067.96,5043.24,348.82,0.62,2094.11,2107.43,2107.43,2091.33,0.7,42.0
2134,2015-06-11,229.9,228.8,230.6,228.5,38.0,0.48,18039.37,18001.27,18109.77,18001.27,89.49,0.22,5082.51,5088.26,5101.39,5075.05,406.91,0.11,2108.86,2106.24,2115.02,2106.24,0.17,42.0
2135,2015-06-10,228.8,229.6,230.4,227.8,41.64,0.34,18000.4,17765.38,18045.14,17765.38,96.98,1.33,5076.69,5029.41,5086.66,5024.17,428.37,1.25,2105.2,2081.12,2108.5,2081.12,1.2,42.0
2136,2015-06-09,229.6,228.6,231.4,227.5,54.84,0.43,17764.04,17766.95,17817.83,17714.97,90.55,0.01,5013.86,5013.13,5027.02,4974.61,394.83,0.15,2080.15,2079.07,2085.62,2072.14,0.04,42.0
2137,2015-06-08,228.6,223.5,229.9,223.0,74.15,2.28,17766.55,17849.46,17852.35,17760.61,86.3,0.46,5021.63,5066.65,5069.0,5014.06,388.07,0.92,2079.28,2092.34,2093.01,2079.11,0.65,42.0
2138,2015-06-07,223.5,224.7,226.4,222.2,40.48,0.57,17849.46,17905.38,17940.78,17822.9,89.14,0.31,5068.46,5057.04,5074.98,5025.52,426.33,0.18,2092.83,2095.09,2100.99,2085.67,0.14,42.0
2139,2015-06-06,224.7,225.3,225.8,223.5,22.47,0.24,17849.46,17905.38,17940.78,17822.9,89.14,0.31,5068.46,5057.04,5074.98,5025.52,426.33,0.18,2092.83,2095.09,2100.99,2085.67,0.14,42.0
2140,2015-06-05,225.3,224.2,226.4,222.1,56.46,0.48,17849.46,17905.38,17940.78,17822.9,89.14,0.31,5068.46,5057.04,5074.98,5025.52,426.33,0.18,2092.83,2095.09,2100.99,2085.67,0.14,42.0
2141,2015-06-04,224.2,225.6,226.7,223.5,44.06,0.61,17905.58,18072.47,18087.15,17876.95,93.47,0.94,5059.12,5078.22,5101.11,5046.29,407.34,0.79,2095.84,2112.35,2112.89,2093.23,0.86,42.0
2142,2015-06-03,225.6,225.7,227.9,223.7,54.35,0.07,18076.27,18018.42,18168.09,18010.42,73.12,0.36,5099.23,5098.48,5114.6,5084.99,411.41,0.45,2114.07,2110.64,2121.92,2109.61,0.21,42.0
2143,2015-06-02,225.7,223.1,227.4,222.3,60.81,1.17,18011.94,18033.33,18091.87,17925.33,77.55,0.16,5076.52,5063.47,5100.02,5047.35,410.95,0.13,2109.6,2110.41,2117.59,2099.14,0.1,42.0
2144,2015-06-01,223.1,229.8,231.8,221.0,87.06,2.92,18040.37,18017.82,18105.83,17982.06,85.64,0.16,5082.93,5094.94,5099.01,5045.67,444.44,0.25,2111.73,2108.64,2119.15,2102.54,0.21,42.0
2145,2015-05-31,229.8,233.2,234.0,229.1,39.0,1.45,18010.68,18128.12,18128.12,17967.74,139.81,0.64,5070.02,5093.1,5099.4,5057.59,545.79,0.55,2107.39,2120.66,2120.66,2104.89,0.63,42.0
2146,2015-05-30,233.2,237.0,237.1,231.6,41.63,1.61,18010.68,18128.12,18128.12,17967.74,139.81,0.64,5070.02,5093.1,5099.4,5057.59,545.79,0.55,2107.39,2120.66,2120.66,2104.89,0.63,42.0
2147,2015-05-29,237.0,237.3,237.9,235.1,38.92,0.12,18010.68,18128.12,18128.12,17967.74,139.81,0.64,5070.02,5093.1,5099.4,5057.59,545.79,0.55,2107.39,2120.66,2120.66,2104.89,0.63,42.0
2148,2015-05-28,237.3,237.3,238.4,236.2,35.75,0.0,18126.12,18154.14,18154.14,18066.4,67.52,0.2,5097.98,5096.34,5106.65,5080.25,400.53,0.17,2120.79,2122.27,2122.27,2112.86,0.13,42.0
2149,2015-05-27,237.3,237.8,238.9,235.9,48.03,0.23,18162.99,18045.08,18190.35,18045.08,96.4,0.67,5106.59,5047.86,5111.54,5039.37,424.87,1.47,2123.48,2105.13,2126.22,2105.13,0.92,42.0
2150,2015-05-26,237.8,237.4,239.0,235.6,37.08,0.18,18041.54,18229.75,18229.75,17990.02,109.44,1.04,5032.75,5076.91,5081.17,5016.73,442.17,1.11,2104.2,2125.34,2125.34,2099.18,1.03,42.0
2151,2015-05-25,237.4,241.0,241.8,235.8,26.39,1.48,18232.02,18286.87,18286.87,18217.14,78.89,0.29,5089.36,5085.39,5103.84,5085.19,363.37,0.03,2126.06,2130.36,2132.15,2126.06,0.22,42.0
2152,2015-05-24,241.0,238.9,242.4,237.5,30.26,0.85,18232.02,18286.87,18286.87,18217.14,78.89,0.29,5089.36,5085.39,5103.84,5085.19,363.37,0.03,2126.06,2130.36,2132.15,2126.06,0.22,42.0
2153,2015-05-23,238.9,240.4,241.7,238.1,36.03,0.59,18232.02,18286.87,18286.87,18217.14,78.89,0.29,5089.36,5085.39,5103.84,5085.19,363.37,0.03,2126.06,2130.36,2132.15,2126.06,0.22,42.0
2154,2015-05-22,240.4,235.4,242.0,234.6,74.11,2.12,18232.02,18286.87,18286.87,18217.14,78.89,0.29,5089.36,5085.39,5103.84,5085.19,363.37,0.03,2126.06,2130.36,2132.15,2126.06,0.22,42.0
2155,2015-05-21,235.4,234.0,236.6,233.6,42.94,0.61,18285.74,18285.87,18314.89,18249.9,84.27,0.0,5090.79,5065.94,5098.23,5062.51,381.24,0.38,2130.82,2125.55,2134.28,2122.95,0.23,42.0
2156,2015-05-20,234.0,232.0,235.2,231.5,49.69,0.84,18285.4,18315.06,18350.13,18272.56,80.19,0.15,5071.74,5072.44,5097.52,5050.21,401.52,0.03,2125.85,2127.79,2134.72,2122.59,0.09,42.0
2157,2015-05-19,232.0,232.6,234.5,231.3,40.94,0.27,18312.39,18300.48,18351.36,18261.35,87.2,0.07,5070.03,5080.44,5087.35,5062.8,412.31,0.17,2127.83,2129.45,2133.02,2124.5,0.06,42.0
2158,2015-05-18,232.6,236.3,237.1,231.5,53.14,1.55,18298.88,18267.25,18325.54,18244.26,79.08,0.14,5078.44,5040.92,5084.5,5037.54,391.35,0.6,2129.2,2121.3,2131.78,2120.01,0.3,42.0
2159,2015-05-17,236.3,236.2,237.8,235.4,28.43,0.03,18272.56,18251.97,18272.72,18215.07,108.22,0.11,5048.29,5059.15,5062.65,5034.84,431.42,0.05,2122.73,2122.07,2123.89,2116.79,0.08,42.0
2160,2015-05-16,236.2,237.2,237.8,234.6,27.05,0.41,18272.56,18251.97,18272.72,18215.07,108.22,0.11,5048.29,5059.15,5062.65,5034.84,431.42,0.05,2122.73,2122.07,2123.89,2116.79,0.08,42.0
2161,2015-05-15,237.2,236.9,238.8,235.5,46.03,0.13,18272.56,18251.97,18272.72,18215.07,108.22,0.11,5048.29,5059.15,5062.65,5034.84,431.42,0.05,2122.73,2122.07,2123.89,2116.79,0.08,42.0
2162,2015-05-14,236.9,236.4,239.2,232.4,71.02,0.22,18252.24,18062.49,18255.21,18062.49,91.58,1.06,5050.8,5016.68,5051.72,4999.65,404.81,1.39,2121.1,2100.43,2121.45,2100.43,1.08,42.0
2163,2015-05-13,236.4,241.6,243.9,234.1,84.43,2.15,18060.49,18070.37,18132.79,18039.2,85.18,0.04,4981.69,4991.42,5012.97,4977.49,384.76,0.11,2098.48,2099.62,2110.19,2096.04,0.03,42.0
